Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-03-12T08:16:26",36.715,37.858,7,0.53,"ML",2.8,"Onikişubat (Kahramanmaraş)",561869
"2023-03-12T08:14:52",35.89,36.278,7,0.79,"ML",2.5,"Arsuz (Hatay)",561874
"2023-03-12T08:11:42",35.932,36.32,6.04,0.49,"ML",2.5,"Arsuz (Hatay)",561871
"2023-03-12T08:10:17",36.82,37.258,7,0.39,"ML",2.7,"Türkoğlu (Kahramanmaraş)",561870
"2023-03-12T08:08:30",36.669,37.103,26.32,0.97,"ML",1.6,"İslahiye (Gaziantep)",561873
"2023-03-12T07:56:23",36.734,37.288,15.1,0.47,"ML",1.6,"Türkoğlu (Kahramanmaraş)",561868
"2023-03-12T07:54:40",36.951,37.37,8.24,0.33,"ML",1.9,"Türkoğlu (Kahramanmaraş)",561867
"2023-03-12T07:35:43",36.844,37.192,6.85,0.65,"ML",1.4,"Nurdağı (Gaziantep)",561865
"2023-03-12T07:33:39",38.563,38.217,7.02,0.47,"ML",2.4,"Battalgazi (Malatya)",561864
"2023-03-12T07:11:32",36.601,38.069,15.48,0.86,"ML",1.6,"Göksun (Kahramanmaraş)",561866
"2023-03-12T07:08:02",38.589,38.137,7.18,0.26,"ML",1.5,"Battalgazi (Malatya)",561862
"2023-03-12T06:56:44",43.057,38.554,7.02,0.43,"ML",2,"Van Gölü - [14.87 km] Tuşba (Van)",561863
"2023-03-12T06:54:36",38.156,36.848,7.16,0.61,"ML",2.3,"Ayn el-Arab, Halep (Suriye) - [06.53 km] Birecik (Şanlıurfa)",561861
"2023-03-12T06:36:33",36.762,37.403,7.1,0.45,"ML",1.4,"Türkoğlu (Kahramanmaraş)",561858
"2023-03-12T06:30:56",37.744,38.013,7,0.61,"ML",1.5,"Doğanşehir (Malatya)",561859
"2023-03-12T06:22:59",36.252,37.876,7,0.63,"ML",3.3,"Saimbeyli (Adana)",561855
"2023-03-12T06:20:23",38.082,37.963,7,0.57,"ML",2.9,"Doğanşehir (Malatya)",561857
"2023-03-12T06:18:10",28.008,39.444,7,0.58,"ML",1.7,"Bigadiç (Balıkesir)",561854
"2023-03-12T06:15:40",38.372,38.084,6.21,0.38,"ML",2.6,"Çelikhan (Adıyaman)",561860
"2023-03-12T06:11:36",37.886,38.175,7,0.26,"ML",2.3,"Doğanşehir (Malatya)",561850
"2023-03-12T06:10:10",36.106,37.756,7.19,0.54,"ML",2.5,"Saimbeyli (Adana)",561856
"2023-03-12T06:07:58",36.064,36.032,7.04,0.6,"ML",2.5,"Yayladağı (Hatay)",561852
"2023-03-12T05:51:43",37.21,37.506,7,0.47,"ML",2.3,"Dulkadiroğlu (Kahramanmaraş)",561851
"2023-03-12T05:47:03",37.554,38.198,7.01,0.6,"ML",2.5,"Elbistan (Kahramanmaraş)",561853
"2023-03-12T05:40:53",38.508,38.169,7,0.2,"ML",2,"Battalgazi (Malatya)",561847
"2023-03-12T05:36:28",38.511,38.117,7,0.09,"ML",1.6,"Sincik (Adıyaman)",561848
"2023-03-12T05:34:51",38.547,38.148,7,0.21,"ML",1,"Sincik (Adıyaman)",561849
"2023-03-12T05:32:21",36.711,37.173,7.98,0.22,"ML",2,"Nurdağı (Gaziantep)",561846
"2023-03-12T05:29:13",36.04,36.118,6.85,0.22,"ML",2.1,"Samandağ (Hatay)",561842
"2023-03-12T05:25:54",37.33,37.583,7,0.13,"ML",1.4,"Pazarcık (Kahramanmaraş)",561844
"2023-03-12T05:22:07",36.95,37.158,7,0.1,"ML",2.2,"Nurdağı (Gaziantep)",561843
"2023-03-12T05:18:23",38.561,38.156,7,0.3,"ML",1.6,"Battalgazi (Malatya)",561845
"2023-03-12T05:13:21",27.211,36.551,6.71,0.17,"ML",1.6,"Ege Denizi - [26.46 km] Datça (Muğla)",561840
"2023-03-12T05:12:50",30.889,38.209,7,0.18,"ML",0.7,"Yalvaç (Isparta)",561839
"2023-03-12T05:10:02",38.34,38.275,9.96,0.22,"ML",2.4,"Battalgazi (Malatya)",561837
"2023-03-12T05:09:48",37.992,38.082,9.45,0.69,"ML",2,"Doğanşehir (Malatya)",561841
"2023-03-12T05:08:51",36.043,36.065,5.28,0.45,"ML",2.2,"Defne (Hatay)",561834
"2023-03-12T05:07:57",36.006,36.219,7,0.23,"ML",1.9,"Samandağ (Hatay)",561833
"2023-03-12T05:05:06",35.288,38.709,7,0.32,"ML",1.7,"İncesu (Kayseri)",561838
"2023-03-12T05:03:54",37.896,38.496,6.96,0.35,"ML",2.1,"Akçadağ (Malatya)",561836
"2023-03-12T05:01:24",37.235,37.43,6.91,0.13,"ML",0.8,"Pazarcık (Kahramanmaraş)",561835
"2023-03-12T04:42:29",37.931,38.154,7.03,0.76,"ML",1,"Doğanşehir (Malatya)",561832
"2023-03-12T04:39:33",38.057,38.202,7,0.42,"ML",2.5,"Yeşilyurt (Malatya)",561831
"2023-03-12T04:37:15",38.124,38.231,7,0.51,"ML",2.1,"Yeşilyurt (Malatya)",561830
"2023-03-12T04:32:28",37.42,37.652,7,0.03,"ML",1.6,"Pazarcık (Kahramanmaraş)",561829
"2023-03-12T04:30:40",36.855,37.348,7,0.4,"ML",1.7,"Türkoğlu (Kahramanmaraş)",561828
"2023-03-12T04:28:31",36.266,37.918,7.03,0.33,"ML",1.5,"Saimbeyli (Adana)",561823
"2023-03-12T04:25:25",37.882,38.194,7,0.6,"ML",2.1,"Doğanşehir (Malatya)",561826
"2023-03-12T04:25:00",38.318,38.023,11.58,0.68,"ML",1.8,"Çelikhan (Adıyaman)",561824
"2023-03-12T04:24:11",38.136,37.941,7,0.58,"ML",0.7,"Merkez (Adıyaman)",561825
"2023-03-12T04:19:41",42.815,40.688,7,0.48,"ML",1.8,"Selim (Kars)",561827
"2023-03-12T04:16:01",36.908,37.15,7,0.41,"ML",2,"Nurdağı (Gaziantep)",561822
"2023-03-12T04:13:07",35.935,36.299,7,0.36,"ML",2,"Arsuz (Hatay)",561820
"2023-03-12T04:10:53",36.651,37.889,7,0.8,"ML",1.6,"Onikişubat (Kahramanmaraş)",561819
"2023-03-12T04:06:42",38.69,38.236,11.28,0.21,"ML",1.5,"Pütürge (Malatya)",561821
"2023-03-12T04:02:32",37.039,37.341,8.64,0.33,"ML",1.8,"Türkoğlu (Kahramanmaraş)",561818
"2023-03-12T04:01:03",38.29,38.281,5.53,0.37,"ML",2.5,"Yeşilyurt (Malatya)",561817
"2023-03-12T03:59:16",36.254,37.875,7,0.5,"ML",2.5,"Saimbeyli (Adana)",561811
"2023-03-12T03:58:42",36.486,36.859,7,0.61,"ML",1.3,"Hassa (Hatay)",561812
"2023-03-12T03:57:49",38.413,38.074,6.71,0.52,"ML",1.7,"Çelikhan (Adıyaman)",561814
"2023-03-12T03:54:32",38.649,38.179,7,0.28,"ML",1.2,"Pütürge (Malatya)",561813
"2023-03-12T03:52:47",29.085,36.459,24.21,0.3,"ML",1.7,"Akdeniz - Fethiye Körfezi - [03.80 km] Fethiye (Muğla)",561816
"2023-03-12T03:46:58",37.316,37.577,7,0.15,"ML",0.7,"Pazarcık (Kahramanmaraş)",561815
"2023-03-12T03:40:58",36.766,37.196,7.01,0.22,"ML",1.6,"Nurdağı (Gaziantep)",561806
"2023-03-12T03:39:09",36.106,36.051,7,0.74,"ML",1.5,"Yayladağı (Hatay)",561809
"2023-03-12T03:38:47",38.363,38.266,7,0.4,"ML",1.5,"Battalgazi (Malatya)",561808
"2023-03-12T03:37:13",36.318,37.922,7,0.64,"ML",2.3,"Göksun (Kahramanmaraş)",561805
"2023-03-12T03:36:47",38.561,38.219,7,0.3,"ML",1.5,"Battalgazi (Malatya)",561807
"2023-03-12T03:30:25",27.905,38.942,7.65,0.25,"ML",1.3,"Akhisar (Manisa)",561810
"2023-03-12T03:28:59",38.564,38.155,7.03,0.39,"ML",1.9,"Battalgazi (Malatya)",561802
"2023-03-12T03:24:47",37.401,37.652,6.98,0.23,"ML",1.2,"Pazarcık (Kahramanmaraş)",561801
"2023-03-12T03:20:36",36.194,35.886,7,0.89,"ML",1.7,"Cisr eş Şuğur, İdlib (Suriye) - [02.91 km] Yayladağı (Hatay)",561804
"2023-03-12T03:15:23",38.605,38.182,7,0.25,"ML",1.7,"Pütürge (Malatya)",561803
"2023-03-12T03:11:30",38.54,38.16,7,0.22,"ML",1.3,"Battalgazi (Malatya)",561800
"2023-03-12T03:08:12",37.053,37.359,8.83,0.11,"ML",1.9,"Dulkadiroğlu (Kahramanmaraş)",561799
"2023-03-12T03:07:42",37.061,37.342,7.62,0.4,"ML",2.3,"Pazarcık (Kahramanmaraş)",561798
"2023-03-12T03:04:30",36.302,37.868,7,0.67,"ML",1.9,"Göksun (Kahramanmaraş)",561797
"2023-03-12T03:01:52",36.653,37.897,7,0.71,"ML",1.8,"Onikişubat (Kahramanmaraş)",561796
"2023-03-12T03:00:34",37.384,37.999,7,0.66,"ML",2.2,"Nurhak (Kahramanmaraş)",561795
"2023-03-12T02:55:50",36.597,36.989,7,0.35,"ML",1.4,"İslahiye (Gaziantep)",561790
"2023-03-12T02:49:26",35.287,38.697,7,0.14,"ML",1.5,"İncesu (Kayseri)",561794
"2023-03-12T02:48:19",37.981,38.137,7,0.74,"ML",2.7,"Doğanşehir (Malatya)",561792
"2023-03-12T02:46:56",37.271,37.688,6.95,0.25,"ML",1.2,"Çağlayancerit (Kahramanmaraş)",561791
"2023-03-12T02:45:55",27.234,36.718,6.39,0.28,"ML",1.7,"Ege Denizi - [19.24 km] Datça (Muğla)",561793
"2023-03-12T02:43:14",38.186,38.119,7,0.35,"ML",3.2,"Yeşilyurt (Malatya)",561784
"2023-03-12T02:40:58",38.177,38.118,7,0.44,"ML",1.8,"Yeşilyurt (Malatya)",561785
"2023-03-12T02:37:25",27.433,36.093,6.87,0.79,"ML",2.1,"Ege Denizi - [66.74 km] Datça (Muğla)",561789
"2023-03-12T02:37:06",36.494,38.113,7,0.29,"ML",2.4,"Göksun (Kahramanmaraş)",561788
"2023-03-12T02:36:49",37.722,37.81,4.95,0.24,"ML",1.5,"Gölbaşı (Adıyaman)",561786
"2023-03-12T02:32:55",36.619,38.119,6.62,0.51,"ML",2.3,"Göksun (Kahramanmaraş)",561787
"2023-03-12T02:28:05",37.785,38.125,8.73,0.41,"ML",3.3,"Doğanşehir (Malatya)",561779
"2023-03-12T02:24:18",37.006,37.242,7,0.37,"ML",1,"Nurdağı (Gaziantep)",561783
"2023-03-12T02:21:45",36.305,37.771,7,0.94,"ML",1.6,"Andırın (Kahramanmaraş)",561781
"2023-03-12T02:17:23",36.76,37.238,6.89,0.26,"ML",1,"Türkoğlu (Kahramanmaraş)",561782
"2023-03-12T02:11:58",35.594,36.944,7,0.4,"ML",1.9,"Yüreğir (Adana)",561776
"2023-03-12T02:08:03",27.188,36.538,6.62,0.2,"ML",1.8,"Ege Denizi - [28.94 km] Datça (Muğla)",561780
"2023-03-12T02:04:34",36.193,37.809,7,0.1,"ML",1.5,"Saimbeyli (Adana)",561777
"2023-03-12T02:00:03",38.471,38.099,7,0.15,"ML",0.9,"Sincik (Adıyaman)",561778
"2023-03-12T01:58:28",35.938,36.168,7,0.02,"ML",1.8,"Samandağ (Hatay)",561772
"2023-03-12T01:53:29",37.428,38.246,7,0.6,"ML",2.6,"Elbistan (Kahramanmaraş)",561774
"2023-03-12T01:51:53",35.96,36.107,5.63,0.23,"ML",1.4,"Samandağ (Hatay)",561771
"2023-03-12T01:48:15",36.84,37.318,7,0.42,"ML",1.3,"Türkoğlu (Kahramanmaraş)",561773
"2023-03-12T01:46:07",39.49,38.468,5.62,0.21,"ML",1.1,"Maden (Elazığ)",561775
"2023-03-12T01:43:40",39.219,37.304,6.72,0.65,"ML",2.2,"Haliliye (Şanlıurfa)",561769
"2023-03-12T01:42:59",25.823,39.648,7.02,0.31,"ML",2.5,"Ege Denizi - [28.04 km] Ayvacık (Çanakkale)",561770
"2023-03-12T01:40:52",35.31,37.856,8.37,0.31,"ML",3.6,"Yahyalı (Kayseri)",561745
"2023-03-12T01:34:33",36.737,37.199,6.92,0.22,"ML",1.1,"Nurdağı (Gaziantep)",561768
"2023-03-12T01:32:26",35.984,36.243,7,0.07,"ML",1.3,"Samandağ (Hatay)",561767
"2023-03-12T01:23:14",36.301,36.948,7,0.71,"ML",1.8,"Merkez (Osmaniye)",561762
"2023-03-12T01:18:37",36.495,38.056,6.98,0.79,"ML",1.6,"Göksun (Kahramanmaraş)",561763
"2023-03-12T01:18:14",38.463,38.124,7,0.23,"ML",1.4,"Sincik (Adıyaman)",561766
"2023-03-12T01:17:16",36.232,37.035,7,0.29,"ML",2.3,"Merkez (Osmaniye)",561761
"2023-03-12T01:16:05",38.302,38.251,7,0.37,"ML",1.9,"Yeşilyurt (Malatya)",561765
"2023-03-12T01:15:43",35.973,36.411,7,0.88,"ML",1.6,"Arsuz (Hatay)",561760
"2023-03-12T01:15:25",37.227,38.077,7,0.23,"ML",2.2,"Ekinözü (Kahramanmaraş)",561764
"2023-03-12T01:14:30",39.484,38.452,5.33,0.08,"ML",1.4,"Maden (Elazığ)",561759
"2023-03-12T01:13:42",37.321,38.002,7,0.34,"ML",1.5,"Nurhak (Kahramanmaraş)",561757
"2023-03-12T01:12:34",36.392,36.618,7,0.22,"ML",1.7,"Kırıkhan (Hatay)",561754
"2023-03-12T01:08:53",36.23,36.668,8.94,0.13,"ML",2.5,"İskenderun (Hatay)",561753
"2023-03-12T01:07:55",36.318,37.936,7,0.79,"ML",3,"Göksun (Kahramanmaraş)",561724
"2023-03-12T01:07:51",36.021,36.072,5.58,0.23,"ML",2.2,"Samandağ (Hatay)",561752
"2023-03-12T01:07:08",39.469,38.467,4.92,0.22,"ML",1.3,"Maden (Elazığ)",561758
"2023-03-12T01:03:04",37.106,37.419,6.09,0.12,"ML",1.4,"Dulkadiroğlu (Kahramanmaraş)",561755
"2023-03-12T01:00:21",37.811,38.16,7,0.91,"ML",1.4,"Doğanşehir (Malatya)",561756
"2023-03-12T00:56:30",36.508,37.341,7,0.45,"ML",1.1,"Düziçi (Osmaniye)",561748
"2023-03-12T00:53:27",36.149,36.305,7,0.36,"ML",1.1,"Antakya (Hatay)",561746
"2023-03-12T00:53:18",39.459,38.46,5.37,0.04,"ML",1.4,"Maden (Elazığ)",561751
"2023-03-12T00:53:05",37.162,37.99,7.05,0.57,"ML",2.1,"Ekinözü (Kahramanmaraş)",561747
"2023-03-12T00:48:52",38.347,38.235,5.89,0.19,"ML",1.3,"Yeşilyurt (Malatya)",561750
"2023-03-12T00:46:34",37.742,38.166,7.45,0.61,"ML",2,"Elbistan (Kahramanmaraş)",561749
"2023-03-12T00:43:59",37.71,37.478,7,0.19,"ML",1.7,"Araban (Gaziantep)",561741
"2023-03-12T00:42:29",36.356,36.707,7,0.47,"ML",1.5,"Hassa (Hatay)",561737
"2023-03-12T00:38:55",37.552,37.938,7.13,0.68,"ML",2.3,"Nurhak (Kahramanmaraş)",561740
"2023-03-12T00:38:53",38.221,38.123,7,0.76,"ML",2.9,"Çelikhan (Adıyaman)",561742
"2023-03-12T00:37:54",39.46,38.467,7,0.11,"ML",2,"Maden (Elazığ)",561743
"2023-03-12T00:35:46",36.989,37.486,7.05,0.18,"ML",0.8,"Dulkadiroğlu (Kahramanmaraş)",561739
"2023-03-12T00:35:20",35.366,37.579,7,0.77,"ML",1.4,"Aladağ (Adana)",561744
"2023-03-12T00:32:21",36.069,36.068,7,0.64,"ML",2.3,"Defne (Hatay)",561736
"2023-03-12T00:31:31",36.616,37.467,7,0.35,"ML",1.9,"Onikişubat (Kahramanmaraş)",561738
"2023-03-12T00:27:57",36.385,37.97,7,0.27,"ML",1.8,"Göksun (Kahramanmaraş)",561731
"2023-03-12T00:23:28",38.285,38.256,7,0.38,"ML",1.7,"Yeşilyurt (Malatya)",561732
"2023-03-12T00:21:41",36.326,37.916,7,0.37,"ML",1.3,"Göksun (Kahramanmaraş)",561730
"2023-03-12T00:21:25",34.301,38.067,6.99,0.1,"ML",1,"Altunhisar (Niğde)",561734
"2023-03-12T00:19:30",39.51,38.537,7.05,0.19,"ML",0.9,"Maden (Elazığ)",561733
"2023-03-12T00:16:42",36.733,37.171,11.33,0.22,"ML",1.6,"Nurdağı (Gaziantep)",561729
"2023-03-12T00:15:33",35.129,38.62,7,0.57,"ML",1,"İncesu (Kayseri)",561735
"2023-03-12T00:12:32",37.481,38.382,7.03,0.77,"ML",2.1,"Elbistan (Kahramanmaraş)",561728
"2023-03-12T00:06:45",37.301,38.014,7,0.55,"ML",1.2,"Nurhak (Kahramanmaraş)",561727
"2023-03-12T00:04:12",36.602,37.836,7,0.61,"ML",2.5,"Onikişubat (Kahramanmaraş)",561723
"2023-03-12T00:02:37",36.834,37.373,6.15,0.22,"ML",0.7,"Türkoğlu (Kahramanmaraş)",561725
"2023-03-12T00:00:04",37.015,38.044,7,0.73,"ML",1.3,"Ekinözü (Kahramanmaraş)",561726
"2023-03-11T23:56:42",36.094,36.136,6.27,0.86,"ML",2.1,"Defne (Hatay)",561722
"2023-03-11T23:55:24",37.941,38.17,7,0.63,"ML",1.9,"Doğanşehir (Malatya)",561721
"2023-03-11T23:53:25",37.398,37.635,7,0.3,"ML",1.2,"Pazarcık (Kahramanmaraş)",561720
"2023-03-11T23:42:39",37.572,38.435,7,0.85,"ML",1.6,"Darende (Malatya)",561719
"2023-03-11T23:40:27",35.588,37.756,7,0.27,"ML",1.4,"Kozan (Adana)",561718
"2023-03-11T23:36:32",37.121,38.078,6.13,0.51,"ML",2.2,"Ekinözü (Kahramanmaraş)",561717
"2023-03-11T23:34:26",36.339,37.978,7,0.79,"ML",1.8,"Göksun (Kahramanmaraş)",561716
"2023-03-11T23:25:42",37.194,37.518,7,0.41,"ML",2,"Pazarcık (Kahramanmaraş)",561714
"2023-03-11T23:24:01",38.867,38.241,7,0.67,"ML",1.6,"Pütürge (Malatya)",561715
"2023-03-11T23:14:17",45.03,38.491,7,0.93,"ML",2.1,"Khoy, West Azarbaijan (İran) - [54.94 km] Başkale (Van)",561713
"2023-03-11T23:10:10",36.672,37.19,7,0.92,"ML",2.4,"Bahçe (Osmaniye)",561711
"2023-03-11T23:09:17",37.003,37.308,8.62,0.49,"ML",2.2,"Türkoğlu (Kahramanmaraş)",561710
"2023-03-11T23:04:47",38.584,38.125,7,0.11,"ML",1.2,"Pütürge (Malatya)",561712
"2023-03-11T22:59:38",37.211,38.086,7,0.99,"ML",2.1,"Ekinözü (Kahramanmaraş)",561709
"2023-03-11T22:52:09",38.009,38.222,7,0.35,"ML",1.7,"Yeşilyurt (Malatya)",561706
"2023-03-11T22:50:37",37.813,38.207,7,0.81,"ML",2.1,"Doğanşehir (Malatya)",561705
"2023-03-11T22:50:24",27.935,39.819,9.5,0.27,"ML",1.3,"Karesi (Balıkesir)",561708
"2023-03-11T22:50:11",36.314,37.926,7,0.57,"ML",2,"Göksun (Kahramanmaraş)",561704
"2023-03-11T22:49:56",29.822,35.79,19.28,0.74,"ML",2.2,"Akdeniz - [45.06 km] Kaş (Antalya)",561707
"2023-03-11T22:43:47",36.062,36.056,7,0.54,"ML",2.2,"Defne (Hatay)",561703
"2023-03-11T22:38:09",37.215,38.106,7,0.89,"ML",1.8,"Ekinözü (Kahramanmaraş)",561701
"2023-03-11T22:36:51",36.828,37.353,7,0.14,"ML",1,"Türkoğlu (Kahramanmaraş)",561700
"2023-03-11T22:35:43",38.418,38.12,7,0.51,"ML",1.9,"Yeşilyurt (Malatya)",561702
"2023-03-11T22:33:54",36.834,37.343,7,0.57,"ML",1.7,"Türkoğlu (Kahramanmaraş)",561699
"2023-03-11T22:30:21",37.214,37.52,7,0.78,"ML",1.8,"Pazarcık (Kahramanmaraş)",561698
"2023-03-11T22:28:49",38.244,38.314,7,0.46,"ML",1.7,"Yeşilyurt (Malatya)",561696
"2023-03-11T22:25:51",36.918,37.436,7,0.66,"ML",2.1,"Dulkadiroğlu (Kahramanmaraş)",561695
"2023-03-11T22:21:14",38.039,38.214,7,0.44,"ML",2.3,"Yeşilyurt (Malatya)",561694
"2023-03-11T22:20:24",37.885,38.206,5.58,0.4,"ML",1.6,"Doğanşehir (Malatya)",561697
"2023-03-11T22:15:16",36.973,37.395,7.06,0.47,"ML",2.4,"Türkoğlu (Kahramanmaraş)",561693
"2023-03-11T22:08:03",37.09,37.334,7,0.55,"ML",1.7,"Pazarcık (Kahramanmaraş)",561689
"2023-03-11T22:05:44",35.576,36.469,6.98,0.68,"ML",1.8,"Akdeniz - [18.27 km] Karataş (Adana)",561690
"2023-03-11T22:02:55",27.194,36.589,7.35,0.46,"ML",1.9,"Ege Denizi, İncirli Adası (Nisiros) - [25.47 km] Datça (Muğla)",561692
"2023-03-11T22:00:30",38.038,38.222,7,0.51,"ML",2.1,"Yeşilyurt (Malatya)",561691
"2023-03-11T21:57:49",37.488,38.003,7,0.74,"ML",3.4,"Nurhak (Kahramanmaraş)",561684
"2023-03-11T21:56:37",38.17,38.148,6.98,0.51,"ML",1.8,"Yeşilyurt (Malatya)",561688
"2023-03-11T21:54:07",36.717,37.218,9.01,0.39,"ML",1.4,"Bahçe (Osmaniye)",561687
"2023-03-11T21:46:52",36.614,37.143,7,0.67,"ML",2.3,"Bahçe (Osmaniye)",561685
"2023-03-11T21:46:11",37.86,38.102,5.32,0.55,"ML",1.9,"Doğanşehir (Malatya)",561686
"2023-03-11T21:42:52",38.344,38.238,7,0.48,"ML",1.1,"Yeşilyurt (Malatya)",561683
"2023-03-11T21:35:27",37.69,38.206,7,0.86,"ML",1.5,"Elbistan (Kahramanmaraş)",561682
"2023-03-11T21:33:18",37.156,37.435,13.69,0.17,"ML",1.4,"Dulkadiroğlu (Kahramanmaraş)",561681
"2023-03-11T21:31:28",37.019,37.457,11.68,0.22,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",561680
"2023-03-11T21:25:40",39.752,38.638,15.5,0.37,"ML",1.1,"Keban Barajı - [01.77 km] Kovancılar (Elazığ)",561679
"2023-03-11T21:23:09",37.258,38.202,7,0.86,"ML",1.8,"Elbistan (Kahramanmaraş)",561677
"2023-03-11T21:20:42",37.155,37.418,16.66,0.81,"ML",0.8,"Pazarcık (Kahramanmaraş)",561676
"2023-03-11T21:18:24",38.002,38.224,7,0.27,"ML",1.9,"Yeşilyurt (Malatya)",561678
"2023-03-11T21:16:26",36.288,37.892,7,0.51,"ML",2.4,"Göksun (Kahramanmaraş)",561675
"2023-03-11T21:13:12",31.237,38.543,7,0.26,"ML",0.9,"Sultandağı (Afyonkarahisar)",561674
"2023-03-11T21:11:55",36.217,37.901,7,0.56,"ML",2.1,"Saimbeyli (Adana)",561670
"2023-03-11T21:11:16",38.311,38.203,7,0.37,"ML",1.1,"Yeşilyurt (Malatya)",561671
"2023-03-11T21:06:38",36.193,36.284,7,0.02,"ML",1.2,"Antakya (Hatay)",561672
"2023-03-11T21:05:32",27.142,36.519,7,0.55,"ML",1.8,"Ege Denizi - [33.57 km] Datça (Muğla)",561673
"2023-03-11T21:02:24",36.555,37.077,7,0.53,"ML",1.2,"Hasanbeyli (Osmaniye)",561669
"2023-03-11T20:58:19",37.705,37.967,7,0.4,"ML",2.3,"Doğanşehir (Malatya)",561667
"2023-03-11T20:56:29",36.35,36.613,7,0.25,"ML",2,"Kırıkhan (Hatay)",561663
"2023-03-11T20:51:49",40.158,39.156,8.97,0.14,"ML",1.6,"Karakoçan (Elazığ)",561668
"2023-03-11T20:49:13",36.393,37.942,6.97,0.53,"ML",2.4,"Göksun (Kahramanmaraş)",561665
"2023-03-11T20:48:11",37.875,37.891,7,0.09,"ML",1.7,"Gölbaşı (Adıyaman)",561666
"2023-03-11T20:45:19",36.202,37.749,7,0.53,"ML",1.4,"Saimbeyli (Adana)",561664
"2023-03-11T20:40:08",36.762,37.239,6.65,0.15,"ML",1.2,"Türkoğlu (Kahramanmaraş)",561661
"2023-03-11T20:36:22",36.943,37.137,7,0.12,"ML",1.1,"Nurdağı (Gaziantep)",561660
"2023-03-11T20:34:37",37.011,37.491,7.12,0.08,"ML",0.9,"Dulkadiroğlu (Kahramanmaraş)",561659
"2023-03-11T20:33:50",39.482,38.493,7,0.26,"ML",1.5,"Maden (Elazığ)",561662
"2023-03-11T20:27:00",36.253,36.337,7,0.59,"ML",1.7,"Antakya (Hatay)",561655
"2023-03-11T20:22:39",37.785,37.851,7.32,0.34,"ML",1.7,"Gölbaşı (Adıyaman)",561657
"2023-03-11T20:19:50",35.624,36.933,7,0.55,"ML",1.5,"Yüreğir (Adana)",561656
"2023-03-11T20:18:31",40.374,38.564,7.75,0.36,"ML",1.7,"Genç (Bingöl)",561658
"2023-03-11T20:13:41",38.369,38.25,7.06,0.22,"ML",2,"Battalgazi (Malatya)",561654
"2023-03-11T20:09:25",37.496,38.364,7.04,0.64,"ML",2,"Elbistan (Kahramanmaraş)",561653
"2023-03-11T20:06:15",38.354,38.236,5.64,0.27,"ML",1.3,"Yeşilyurt (Malatya)",561652
"2023-03-11T20:05:40",36.509,36.598,7,0.33,"ML",1.6,"Kırıkhan (Hatay)",561649
"2023-03-11T20:01:57",37.14,37.438,7.22,0.11,"ML",0.7,"Dulkadiroğlu (Kahramanmaraş)",561651
"2023-03-11T20:00:54",36.889,37.438,7.54,0.32,"ML",1,"Türkoğlu (Kahramanmaraş)",561650
"2023-03-11T19:57:37",38.493,38.092,7,0.19,"ML",1.1,"Sincik (Adıyaman)",561647
"2023-03-11T19:55:08",38.659,38.181,7,0.08,"ML",1,"Pütürge (Malatya)",561648
"2023-03-11T19:45:37",38.222,38.062,7,0.25,"ML",0.8,"Çelikhan (Adıyaman)",561646
"2023-03-11T19:41:47",38.622,38.19,7,0.03,"ML",0.9,"Pütürge (Malatya)",561645
"2023-03-11T19:35:16",35.668,36.976,7,0.67,"MW",4,"Yüreğir (Adana)",561642
"2023-03-11T19:34:24",38.486,38.121,7,0.07,"ML",0.6,"Sincik (Adıyaman)",561644
"2023-03-11T19:30:28",36.501,37.404,7,0.75,"ML",2,"Düziçi (Osmaniye)",561643
"2023-03-11T19:29:08",36.656,38.117,7.01,0.61,"ML",2.4,"Göksun (Kahramanmaraş)",561641
"2023-03-11T19:28:01",37.074,38.172,7,0.2,"ML",2.4,"Elbistan (Kahramanmaraş)",561640
"2023-03-11T19:26:34",36.308,37.009,7,0.66,"ML",1.7,"Merkez (Osmaniye)",561639
"2023-03-11T19:22:43",36.828,37.304,9.61,0.34,"ML",1.6,"Türkoğlu (Kahramanmaraş)",561638
"2023-03-11T19:14:40",38.69,38.206,7,0.08,"ML",1.9,"Pütürge (Malatya)",561635
"2023-03-11T19:13:59",38.141,37.954,7,0.47,"ML",2.1,"Merkez (Adıyaman)",561634
"2023-03-11T19:11:54",38.575,38.193,7,0.09,"ML",0.8,"Battalgazi (Malatya)",561633
"2023-03-11T19:10:45",38.669,38.204,7,0.05,"ML",1.3,"Pütürge (Malatya)",561632
"2023-03-11T19:10:26",36.623,36.816,7,0.37,"ML",1.4,"Hassa (Hatay)",561636
"2023-03-11T19:02:44",36.634,38.01,7,0.42,"ML",1.8,"Göksun (Kahramanmaraş)",561637
"2023-03-11T19:00:03",39.507,38.524,7,0.29,"ML",3.1,"Maden (Elazığ)",561631
"2023-03-11T18:52:09",37.24,37.536,7,0.28,"ML",2.3,"Pazarcık (Kahramanmaraş)",561627
"2023-03-11T18:49:54",37.794,37.718,4.33,0.05,"ML",2.2,"Besni (Adıyaman)",561630
"2023-03-11T18:47:34",37.778,38.126,5.02,0.46,"ML",3,"Doğanşehir (Malatya)",561626
"2023-03-11T18:46:58",37.918,38.082,7,0.35,"ML",2.5,"Doğanşehir (Malatya)",561628
